type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,start_dt,cycle_id,slope_Vmeas_50_1500,slope_Vmeas_50_1000,median_vload_discharge,discharge_I_mean,Q_36_34_Ah,R0_ohm_approx,HI1_Discharge_Time,HI2_Max_Temp,discharge_Temp_std,discharge_Decrement_3.6_3.4_s,discharge_Decrement_3.4_3.2_s,discharge_Decrement_3.2_3.0_s,dischage_dVdt_mean,discharge_curv_max,discharge_t_to_V_below_3.5,discharge_time_V_above_3.5,discharge_V_mean,discharge_E_Wh_abs,discharge_radius_median,discharge_t_to_Tmax,discharge_t_to_V_below_3.0,discharge_auc_V_dt,discharge_P_mean_abs,discharge_time_V_above_3.0,discharge_duration_s,cc_charging_time,charge_I_std,charge_I_mean,charge_I_kurt,SOH,RUL
discharge,[2008.       5.      15.      10.      20.       3.875],24,B0006,418,4923,04923.csv,1.363302404,,,2008-05-15 10:20:03.875,117.0,-0.00033070633005588833,-0.0003985090393752854,2.433,-1.6953163120957457,1.1577409757599102,0.23002662175496677,1096.2820000000002,41.46394809540406,4.475373351133626,669.7013955144186,858.020778320541,284.421246163507,-0.00019399923377264286,9.920332009110108e-05,818.5608287093743,1078.781,3.409635167282763,4.677858702129235,2681801.711937798,2483.625,2337.7634225021866,9984.701094357744,5.760059301319418,2769.312,2929.125,1263.89,0.5536465872647903,0.4957478306782472,0.150937985338373,0.6698163538217676,0.0
discharge,[2008.       5.      15.      15.      10.      59.437],24,B0006,422,4927,04927.csv,1.358096614,,,2008-05-15 15:10:59.437,118.0,-0.0003300491302912206,-0.00039844688850510136,2.4290000000000003,-1.689038351243322,1.1479182598756754,0.2292022257005147,1096.0629999999999,41.6123634180086,4.447991939075428,672.3994894241639,858.6210815297209,275.2058448854614,-0.00019111688741421074,9.403898389179975e-05,818.6802218467523,1097.2200000000003,3.414023636735088,4.664102126947572,2482880.5778058628,2474.141,2330.7795478360426,9995.236576139274,5.743482332781619,2768.751,2928.454,1282.0,0.5567817118157159,0.5092029154117285,0.08704349053883309,0.6672586503611626,0.0
discharge,[2008.      5.     15.     19.     56.     47.39],24,B0006,426,4931,04931.csv,1.353269091,,,2008-05-15 19:56:47.390,119.0,-0.000330746298901087,-0.0003984847428520103,2.436,-1.689240311218937,1.1491637679344924,0.22779412453425207,1096.36,42.0075404495327,4.442962536378549,675.5311202250526,857.1653245524697,270.89154199123504,-0.00019358742384522086,9.962759317871867e-05,821.3229759546775,1078.437,3.411980159818313,4.665219232782215,2470933.762404968,2474.578,2329.8729315297087,9992.28804649664,5.743673896491222,2769.562,2929.375,1278.5,0.5580428535074416,0.5131955420694344,0.06989818830154215,0.6648867966591789,0.0
discharge,[2008.       5.      16.      16.      54.      59.812],24,B0006,430,4935,04935.csv,1.384160574,,,2008-05-16 16:54:59.812,120.0,-0.00031627073687263307,-0.0003823514909567716,2.4515000000000002,-1.7102007614808157,1.1633106707665162,0.22061759872654946,1161.922,41.61679232360952,4.293776222353799,722.9630902177316,876.4251795117661,241.22595722620827,-0.00018904822037026523,0.00010051951914260684,852.2614685753312,1086.547,3.4162027548328067,4.762126559135645,2687753.8945607604,2511.438,2378.686544807456,10061.510871164544,5.826957079551893,2786.484,2946.031,1405.906,0.5659569881703707,0.5178177036230519,-0.058426436222191125,0.6800643687418635,0.0
discharge,[2008.       5.      16.      21.      37.      39.671],24,B0006,432,4937,04937.csv,1.405146779,,,2008-05-16 21:37:39.671,121.0,-0.00032507737300694055,-0.00039332515348975837,2.468,-1.730244918610445,1.1598016430294507,0.22129872160891292,1180.203,41.80245062827161,4.328069769749107,733.9881995407472,863.3294654406673,233.6787382292573,-0.00020043794721371025,9.853556599398924e-05,904.268191809583,1104.188,3.4236668352522437,4.848268339453236,2522595.70939507,2558.422,2416.8874200671466,10115.16091603983,5.913591484219196,2795.5,2955.438,1404.563,0.5640459224542694,0.5023281755502776,0.003944624400577634,0.6903752896882452,0.0
discharge,[2.0080e+03 5.0000e+00 1.7000e+01 2.0000e+00 3.2000e+01 1.3968e+01],24,B0006,436,4941,04941.csv,1.378719023,,,2008-05-17 02:32:13.968,122.0,-0.00032669752722811683,-0.00039532303672986415,2.448,-1.7152465923901479,1.1576567631017758,0.22437703147586877,1133.531,41.653004783464006,4.378207767595772,703.0292682678897,866.304240634197,256.23086219742845,-0.00019507186546956218,0.00010338652702947477,856.7716509504704,1087.1570000000002,3.4155122358096417,4.760111906908573,2704096.4895483293,2521.078,2376.100942772431,10030.665133794002,5.842730103396988,2777.781,2937.625,1338.875,0.5592458781384443,0.49792151063313966,0.07382611632188141,0.6773908314259598,0.0
discharge,[2008.       5.      17.       7.      25.      19.906],24,B0006,440,4945,04945.csv,1.368265778,,,2008-05-17 07:25:19.906,123.0,-0.000329944082991855,-0.0003982019627049468,2.4385000000000003,-1.7013404928191733,1.1470764192122402,0.22711091466497307,1105.7810000000002,41.36061809844917,4.404757383000736,683.9859949946705,864.76916797957,268.7977455164478,-0.0001914260932602013,9.88284503108304e-05,829.7156145368549,1097.094,3.4150210267645886,4.700507257187833,2596977.8952947184,2493.094,2348.4130053181843,10000.168752664951,5.787690183847869,2769.297,2929.078,1290.719,0.553793648881919,0.4849702868977857,0.17805810407855382,0.6722549536992265,0.0
discharge,[2008.      5.     17.     12.     21.     15.89],24,B0006,444,4949,04949.csv,1.35731513,,,2008-05-17 12:21:15.890,124.0,-0.00033098285665921184,-0.00040089803205332756,2.434,-1.7004366132157598,1.1520050561919601,0.22891450589533374,1086.328,41.42815616511055,4.458828018622951,671.4284745764537,863.2989435555385,280.0363740105936,-0.000192683028114478,0.00010730922289812355,814.5884123438532,1077.672,3.409960766132272,4.674161566948541,2501975.917763205,2482.75,2335.6370616991085,9948.736768559706,5.776072125962791,2758.625,2918.375,1265.75,0.5524760040509766,0.4858555172794399,0.19525620367069996,0.6668746924352364,0.0
discharge,[2008.       5.      17.      17.      15.      37.281],24,B0006,448,4953,04953.csv,1.352493464,,,2008-05-17 17:15:37.281,125.0,-0.0003330243094639201,-0.00040242005135386963,2.429,-1.6873533635265772,1.1418244665612587,0.22994676366875966,1077.594,41.343265645039,4.437871792772333,663.7152563202454,861.1889333291222,281.8429489018488,-0.00018831762433255068,0.00010021772771464499,803.1412507135249,1097.9679999999998,3.4125973185792575,4.639480112623244,2457376.925870201,2465.031,2319.3928617282527,9961.787687701471,5.7307249092929915,2760.171,2919.812,1252.015,0.5501451216512603,0.48004957759847827,0.2440242455416306,0.6645057163885497,0.0
discharge,[2008.       5.      17.      22.      10.      51.218],24,B0006,452,4957,04957.csv,1.347409915,,,2008-05-17 22:10:51.218,126.0,-0.00033423844042387076,-0.0004042447624586855,2.426,-1.6919294969110734,1.141595605547481,0.23102469679294768,1068.344,41.38118673567723,4.466863184822354,656.8380685680937,859.4828978337268,286.78270824584706,-0.00018949818094150144,0.00010332713386586283,793.8480529168363,1078.672,3.410132325707002,4.618798744676285,2508424.6710964064,2455.641,2309.191061529809,9888.382753807962,5.742390255229986,2740.625,2900.422,1231.39,0.5490873011023173,0.47949237016241,0.252152030382625,0.6620080722520297,0.0
discharge,[2008.       5.      18.       3.       5.      19.265],24,B0006,456,4961,04961.csv,1.337007513,,,2008-05-18 03:05:19.265,127.0,-0.00033429898356243,-0.0004057400687050419,2.425,-1.6852952939579415,1.1359657161509482,0.23170580135044153,1049.235,41.378450473707446,4.467370644654423,649.6063020492375,857.748117572374,292.094358660298,-0.0001885322827364824,0.00010463448653667293,784.3609188354599,1079.453,3.4089109966440105,4.59777972888167,2562465.8792334585,2446.485,2299.2212926757293,9887.962913416888,5.715834283708901,2741.547,2901.375,1224.219,0.5469994866080714,0.47509013591809784,0.29536160889691043,0.6568971746564672,0.0
discharge,[2008.       5.      18.       8.       0.      50.421],24,B0006,460,4965,04965.csv,1.331235297,,,2008-05-18 08:00:50.421,128.0,-0.00033554927053501175,-0.00040746110220667934,2.42,-1.6787428835073939,1.1365999711976282,0.23282409360739761,1030.172,41.306600641009794,4.479315623296545,641.9425618089113,855.4467009257323,298.89237182221586,-0.00018737533787721404,0.00010590325647139576,773.532163185788,1089.296,3.408094487752467,4.57499093724967,2452172.791380073,2436.234,2288.448227708336,9885.157787076416,5.689473530075236,2741.406,2901.187,1197.109,0.5508782112957593,0.5040844460443358,0.19580574364724868,0.6540611753482817,0.0
discharge,[2008.       5.      18.      12.      44.      48.437],24,B0006,464,4969,04969.csv,1.325930378,,,2008-05-18 12:44:48.437,129.0,-0.0003351507385068796,-0.00040748962023284515,2.418,-1.6712137513430332,1.1257943711354688,0.23337367301866951,1030.157,41.20408103671912,4.471561817284745,637.354212736387,852.3730850484196,299.7323179052544,-0.00018481934162431355,0.00010201461755253705,760.5295480343285,1108.406,3.4092312340330717,4.5377145473354235,2446577.517528992,2417.281,2270.5100691104244,9856.114445168561,5.661927911568294,2741.406,2891.64,1186.515,0.5457455322588302,0.48031852867192065,0.3123200566420099,0.6514547679279806,0.0
discharge,[2008.       5.      18.      17.      36.      29.734],24,B0006,468,4973,04973.csv,1.321578744,,,2008-05-18 17:36:29.734,130.0,-0.0003379146126929915,-0.00040960991465100946,2.416,-1.6768931248947172,1.131727224015661,0.23380124484256126,1021.3120000000001,41.32955629442644,4.51120927043571,632.0180524280881,851.7910329706044,305.6473159955799,-0.00018715123671358717,0.0001080725643037703,757.5100583299552,1089.8280000000002,3.4055866038953098,4.537248820395527,2476964.793125078,2418.328,2269.874522952656,9815.688655592163,5.677097228624779,2723.296,2882.906,1173.844,0.5433475757048389,0.47012523439955933,0.3746366216604824,0.6493167275266033,0.0
discharge,[2008.       5.      18.      22.      31.      45.515],24,B0006,472,4977,04977.csv,1.321225074,,,2008-05-18 22:31:45.515,131.0,-0.000337694257473433,-0.000411013372880689,2.414,-1.6701186583642826,1.1259865349517153,0.23474325869423562,1011.9219999999999,41.300370296451625,4.487769430372224,628.4428066182014,850.5863283249412,304.8382652466312,-0.00018477648656361326,0.00010417753458177167,753.1141081029966,1109.453,3.408747659424228,4.519537480580129,2452306.6921923393,2408.797,2261.567089503878,9826.242418091682,5.655603086107733,2732.8269999999998,2883.265,1164.172000000006,0.5419144116367464,0.46776055824264645,0.40035365262396727,0.6491429627410641,0.0
discharge,[2008.       5.      19.       3.      27.       7.765],24,B0006,476,4981,04981.csv,1.31564853,,,2008-05-19 03:27:07.765,132.0,-0.0003386065538929505,-0.00041237031510158237,2.413,-1.6634753413292604,1.1211396708743224,0.23543841554727157,1002.2339999999999,41.2436462295636,4.488489797114565,623.1751242427943,848.3645975394247,307.85258359960244,-0.0001825759406499597,0.00010218456949736196,745.6922410553689,1109.625,3.4097698166471404,4.499335715232938,2230527.7779940977,2398.89,2252.059171203156,9828.335408522827,5.631566635514131,2732.719,2882.969,1130.703,0.541121836200229,0.4689011438219852,0.40635506513963726,0.6464031008013748,0.0
discharge,[2008.       5.      19.      15.      34.      33.625],24,B0006,480,4985,04985.csv,1.32090257,,,2008-05-19 15:34:33.625,133.0,-0.0003306481316863033,-0.0004023662436753275,2.4095,-1.6645875549232958,1.1254674674822904,0.23113296352116733,1030.453,41.36464929786556,4.342735269173065,643.4919953533318,860.6029869361591,286.76787650708275,-0.00017751123309014044,0.00010541594422113346,755.5000549400706,1118.625,3.4117027292575735,4.521547161556468,2433420.2819667803,2408.391,2263.3686752023095,9863.670208248379,5.640425010866715,2741.468,2891.656,1151.094,0.5426874205361006,0.4696731590059365,0.3885835479962738,0.6489845104030215,0.0
discharge,[2008.       5.      19.      20.      59.      48.437],24,B0006,482,4987,04987.csv,1.347432877,,,2008-05-19 20:59:48.437,134.0,-0.0003363327328380924,-0.0004103840890468208,2.442,-1.6918384605140158,1.1261505570120283,0.2283591330749538,1068.047,40.89285784811417,4.164153248695764,664.1228224837159,857.6638771902167,268.9082217512082,-0.00018961272697100762,0.00010551175010678868,810.7291834979627,1136.516,3.417419409480111,4.6274170282502665,2600154.060625422,2455.89,2311.0414244337026,9912.323154627291,5.7527274534588635,2751.015,2901.25,1291.735,0.5527594082653138,0.48012527879302797,0.22526933155952023,0.6620193539185707,0.0
discharge,[2.0080e+03 5.0000e+00 2.0000e+01 1.0000e+00 1.6000e+01 4.2609e+01],24,B0006,484,4989,04989.csv,1.326012807,,,2008-05-20 01:16:42.609,135.0,-0.00033812973742830603,-0.000413176207717018,2.431,-1.6711981411684524,1.1141242514263785,0.23108034462306762,1029.922,40.652964511118334,4.16534651230643,643.4483657215311,852.5882522554662,281.0735492029835,-0.00018397550826322227,9.967602499367301e-05,777.4906332556806,1127.3899999999999,3.4175406793964354,4.54742605106952,2205040.773935334,2417.5,2273.0797930536905,9880.325823328556,5.673840167881962,2741.406,2891.703,1200.156,0.5446593706326017,0.46956043331259706,0.36610559659283215,0.6514952668606218,0.0
discharge,[2008.       5.      20.       6.      12.       6.265],24,B0006,488,4993,04993.csv,1.310118678,,,2008-05-20 06:12:06.265,136.0,-0.00033875831525524306,-0.00041401233616374593,2.415,-1.6632769410531225,1.1202728904824981,0.2333577973174435,1002.2499999999999,40.58410707337388,4.220101662387116,627.9333339402393,850.1807703505999,297.70260507652824,-0.00018306104455972043,0.00010642560032215055,750.4550818542916,1118.8760000000002,3.4112375352170567,4.500346266186114,2201473.1737457705,2398.625,2251.273993398706,9832.660515324516,5.633304529330853,2732.766,2883.016,1151.453,0.5420479862143041,0.4660602593505121,0.41204199262373997,0.643686179527748,0.0
discharge,[2008.       5.      20.      11.       7.      23.453],24,B0006,492,4997,04997.csv,1.305216202,,,2008-05-20 11:07:23.453,137.0,-0.00034017419742799144,-0.0004160766241404061,2.4085,-1.6559085740676296,1.1098217047050198,0.23490568819259217,992.7810000000001,40.322783635307104,4.230962347912729,616.9718042464165,847.2921906460426,305.25836005314636,-0.0001806282972517058,0.00010291970118429496,734.1847022837376,1119.031,3.411907998794566,4.462964731555312,2243781.7254737928,2380.031,2233.3812272719742,9802.021029626121,5.604400378553875,2723.203,2873.453,1135.968,0.5428514030366692,0.47541745655478307,0.3763739902159253,0.6412774999938573,0.0
discharge,[2008.       5.      20.      15.      57.      27.312],24,B0006,496,5001,05001.csv,1.300406195,,,2008-05-20 15:57:27.312,138.0,-0.0003395226764968063,-0.00041615884399151,2.41,-1.656100922060331,1.1160446055028608,0.23412456242869853,993.2339999999999,40.78032921971219,4.263084203042243,619.5748155614298,847.5876333325466,301.0271252805071,-0.00018191070921819892,0.00011350588756773268,735.0886109658716,1109.953,3.4088544206153784,4.462974418836881,2244606.128567771,2380.594,2232.168587551187,9795.284161320753,5.603081670621741,2714.265,2874.031,1156.438,0.5421263968541916,0.46790375665867673,0.4033637426193284,0.6389142522352206,0.0
discharge,[2008.       5.      20.      20.      50.      39.015],24,B0006,500,5005,05005.csv,1.300235736,,,2008-05-20 20:50:39.015,139.0,-0.0003404136798373561,-0.00041757788389791724,2.4115,-1.6493259508429792,1.1045881682375938,0.23413850741688402,993.1410000000001,40.85731522464202,4.20080164096877,618.7730089988029,844.9461404683825,295.69598031038527,-0.00018010362942657676,0.00010686393553042397,735.9530598329787,1128.9679999999998,3.41321815995757,4.448122059845326,2166411.1621974995,2371.25,2224.6475579001253,9808.60602031063,5.584332814585209,2724.0,2874.234,1150.688,0.5432301687975779,0.47680476708332814,0.3756128417762361,0.6388305024923014,0.0
discharge,[2.0080e+03 5.0000e+00 2.1000e+01 1.0000e+00 3.9000e+01 3.8968e+01],24,B0006,504,5009,05009.csv,1.289506672,,,2008-05-21 01:39:38.968,140.0,-0.0003418161954869742,-0.00041929810124653576,2.408,-1.6481131076816378,1.1048551641518036,0.23527671974809802,974.4369999999999,40.74860220857894,4.235263844923689,608.8581720408325,840.0453012418452,308.4697578845637,-0.00018051064243835698,0.00011521208765055906,721.6150892973405,1110.562,3.4084234792178667,4.4226006065781185,2175993.3279103828,2361.609,2212.4911484303484,9763.33937241476,5.571316094860018,2704.937,2864.984,1108.391,0.543211380198149,0.4858620642688775,0.362258648524183,0.6335591096543551,0.0
discharge,[2008.       5.      21.       6.      24.      27.281],24,B0006,508,5013,05013.csv,1.279253057,,,2008-05-21 06:24:27.281,141.0,-0.0003440107555742018,-0.00042074141493843233,2.4050000000000002,-1.6402541382604887,1.0994100062773242,0.23713826688366071,955.5620000000001,40.47227623020844,4.244182986554632,598.5170679519277,834.1311398203943,318.88892128742054,-0.00017683734848769812,0.00011102962609646678,705.0118282467351,1110.4359999999997,3.4080106602245226,4.3836493710882785,2105267.232661688,2343.39,2194.4145783500003,9728.803216017845,5.539335437398922,2705.0299999999997,2855.093,1078.031,0.5357866662746962,0.45937976042945744,0.5254622706766279,0.6285213139366619,0.0
discharge,[2008.       5.      21.      11.      18.       6.015],24,B0006,512,5017,05017.csv,1.279207817,,,2008-05-21 11:18:06.015,142.0,-0.00034477665336846055,-0.0004232605314736984,2.399,-1.6339151095418003,1.0993377210811976,0.23846084181479174,936.578,40.28187574900838,4.253860504244577,590.693585523505,832.5483877457036,324.0856509274927,-0.0001771609108171833,0.00010760541457877379,696.5244188612446,1110.5,3.4098756301629947,4.364576460647338,2240917.1751056337,2333.375,2185.1311726213785,9735.857188876935,5.516510134239117,2705.453,2855.625,1078.5,0.5348452357124501,0.459818866259792,0.5433157741215648,0.6284990866657659,0.0
discharge,[2008.       5.      21.      16.      10.      21.203],24,B0006,516,5021,05021.csv,1.274036761,,,2008-05-21 16:10:21.203,143.0,-0.0003443361329146425,-0.00042358555091055446,2.4,-1.6340244573659812,1.0990455762858524,0.23738915040493405,945.8279999999999,40.637565231244686,4.277338930454052,593.8278705234998,835.1523922367267,315.821415592676,-0.00017722734292628266,0.00010961577143843162,699.9652959335971,1110.766,3.410184124766802,4.366254627113116,2165943.5031771725,2333.281,2184.9988027621457,9736.65293544473,5.518923014811511,2705.282,2855.594,1090.344,0.5362595366078574,0.46131118001697813,0.5122623426382047,0.6259584486787972,0.0
discharge,[2.008e+03 5.000e+00 2.100e+01 2.100e+01 2.000e+00 9.781e+00],24,B0006,520,5025,05025.csv,1.274127392,,,2008-05-21 21:02:09.781,144.0,-0.00034541948336237716,-0.00042501097524942004,2.401,-1.632488007933941,1.0885082473786185,0.23737822977072764,936.8429999999998,40.64243349478575,4.243332033578535,590.6336817533918,830.2573690736579,316.90221868978347,-0.00017768747271242787,0.00010854343626177998,697.1207994760941,1111.609,3.410932713742484,4.348860781098367,2142683.4999327273,2324.453,2176.4079518981825,9711.126790042614,5.513711530625636,2697.203,2847.437,1076.094,0.540779519074959,0.4873820364177546,0.4042083400805834,0.626002977409756,0.0
discharge,[2.0080e+03 5.0000e+00 2.2000e+01 1.0000e+00 4.2000e+01 5.9218e+01],24,B0006,524,5029,05029.csv,1.263763943,,,2008-05-22 01:42:59.218,145.0,-0.000345802146727613,-0.0004255736035229455,2.396,-1.6192610042624402,1.0830812906403622,0.23850213802292772,927.453,40.38713367022122,4.236429955987011,581.895636280749,822.9792806554543,327.15692691747427,-0.00017458759068924939,0.00010969073953316743,679.6721830996861,1121.4070000000002,3.409867850783788,4.30823079749079,2160923.838916408,2305.797,2156.86003217624,9707.98364422249,5.461988892191125,2697.141,2847.36,1058.203,0.5334554132845466,0.4627502004747332,0.5549044063576929,0.6209112181626287,0.0
discharge,[2008.       5.      22.       6.      32.      40.921],24,B0006,528,5033,05033.csv,1.258137369,,,2008-05-22 06:32:40.921,146.0,-0.0003484190770141836,-0.0004286836995240426,2.391,-1.6178242977824624,1.0835180119773034,0.24061074872232904,908.625,40.15316398972329,4.2616240787456485,571.5897496926912,819.2576071865748,336.78535978157015,-0.0001743618670438023,0.00010769454906664614,669.7074929980346,1111.719,3.409969112218175,4.286803590236493,2222680.84291601,2295.922,2147.2036064915824,9674.127729856627,5.454030126805072,2696.609,2837.328,1032.766,0.5304811893019579,0.45612519986989936,0.6205531729494353,0.6181467755341036,0.0
discharge,[2008.       5.      22.      11.      23.      22.187],24,B0006,532,5037,05037.csv,1.253259864,,,2008-05-22 11:23:22.187,147.0,-0.00034902482020307123,-0.00042998754509224223,2.387,-1.6181015728870056,1.0833885311612248,0.24153314173460366,899.438,40.26211669866818,4.327862640761143,567.200564262535,818.0001131409762,343.4621366984529,-0.00017528391434250482,0.00011719854463878046,662.662906779348,1102.094,3.40456021587655,4.282417961992433,2095617.139487544,2296.343,2143.113814586637,9658.494124737957,5.447345934543941,2677.781,2837.281,1025.0,0.5283638431930512,0.446398864172521,0.6772213835889684,0.6157503647265954,0.0
discharge,[2008.      5.     22.     16.     17.     58.89],24,B0006,536,5041,05041.csv,1.253231332,,,2008-05-22 16:17:58.890,148.0,-0.0003490106337895417,-0.0004307074749099601,2.3899999999999997,-1.61809852978642,1.0847197413943193,0.23970753810716,908.61,40.65437976632703,4.322044626360094,572.0095821883359,818.9127981035688,334.0046148937772,-0.00017721124582278239,0.00011773594409647306,670.1119468208021,1112.0149999999999,3.407275484671544,4.286242764417042,2056295.9861783823,2296.156,2145.0696906310272,9670.442133484528,5.452658126773176,2679.0609999999997,2838.515,1045.843,0.5360485002804379,0.4785034995896854,0.49991654625159176,0.6157363464133062,0.0
discharge,[2008.       5.      22.      20.      59.      50.203],24,B0006,540,5045,05045.csv,1.248087496,,,2008-05-22 20:59:50.203,149.0,-0.0003489907651350934,-0.0004309671140511017,2.388,-1.6103535053387172,1.0784072593536986,0.2397319226230123,899.3910000000001,40.41021687551566,4.254302221446296,568.5420200804735,814.1485551261064,332.204563715866,-0.0001737048880601489,0.00011065304485791183,661.9064183370867,1112.328,3.4101790043174067,4.252079470723993,2161126.005329779,2277.344,2128.279857196131,9644.223272779795,5.4273834026083305,2678.063,2828.328,1005.485,0.5303519219770765,0.45399145399528223,0.6411926574414282,0.613209082129118,0.0
discharge,[2008.       5.      23.      12.      13.      16.359],24,B0006,544,5049,05049.csv,1.253435428,,,2008-05-23 12:13:16.359,150.0,-0.0003390797614563151,-0.0004180473322900449,2.391,-1.611644410040853,1.0843646687175585,0.23815042441975418,908.7339999999999,40.49521984011741,4.387544833148326,580.6069205763126,833.5781194549024,327.2345273601586,-0.00016679659656713297,0.00010969611681606683,652.5259822080917,1102.703,3.4099173758797146,4.267809077904915,2204285.834803232,2287.047,2139.19563776197,9677.362836988315,5.428803620552784,2697.718,2838.265,964.547,0.5220027339678986,0.44199100894115206,0.8608661275695737,0.6158366226529347,0.0
discharge,[2008.       5.      23.      20.      14.      29.875],24,B0006,547,5052,05052.csv,1.289804877,,,2008-05-23 20:14:29.875,151.0,-0.0003463441797469473,-0.0004276028090001561,2.416,-1.6420364978388977,1.0884131387673668,0.2316023305071115,974.344,41.357879741754175,4.447709795942977,613.6976065699816,832.8460038592875,291.4898499404146,-0.00017871000985829097,0.00011070835870382193,736.3755250625263,1148.469,3.4201076920142413,4.416439391793186,2191744.1011042255,2351.953,2205.8828611123827,9795.699163952371,5.563940681953928,2724.047,2864.547,1116.469,0.5384061838629549,0.4591387841715915,0.4990655885529969,0.6337056234323734,0.0
discharge,[2.0080e+03 5.0000e+00 2.4000e+01 1.0000e+00 9.0000e+00 2.1562e+01],24,B0006,551,5056,05056.csv,1.263540202,,,2008-05-24 01:09:21.562,152.0,-0.0003461711965744251,-0.0004288479693101362,2.398,-1.6194806393973795,1.0785615206200265,0.23438194876825674,936.5619999999999,41.37902988743146,4.464654610226889,591.4458876659228,825.8359604469717,306.662203081735,-0.00017470439432045433,0.00011447336673939698,691.629476263301,1129.703,3.415759405357155,4.314866542269151,2053815.3207470414,2305.328,2157.4182780547626,9721.2213584366,5.471629805545771,2696.125,2846.39,1085.297,0.535898264122268,0.4583761428723268,0.5546020355391006,0.6208012899615335,0.0
discharge,[2008.       5.      24.       6.       0.      20.156],24,B0006,555,5060,05060.csv,1.247976171,,,2008-05-24 06:00:20.156,153.0,-0.0003486830121574484,-0.00043242904439487045,2.3890000000000002,-1.6048643562670923,1.0679427333352338,0.2368832241226236,908.719,41.20920760771975,4.45835030288786,576.7605583088468,816.1772172007923,316.66100959619644,-0.00017267349787925923,0.00011200721833413881,671.1221862863872,1131.125,3.4159909594677282,4.257580658943028,2199391.090058489,2277.36,2129.162151937618,9693.551913436006,5.416323603567353,2697.14,2837.969,1027.875,0.5368111059373877,0.4741766263280676,0.512490555710273,0.6131543860430768,0.0
discharge,[2008.       5.      24.      10.      42.      50.484],24,B0006,559,5064,05064.csv,1.232120288,,,2008-05-24 10:42:50.484,154.0,-0.00035023488767621925,-0.0004346913984018735,2.383,-1.5916400783224374,1.0622294660025058,0.23820868588486374,890.047,41.20630554355683,4.47974971452814,565.9617927086992,807.8920971200341,327.1055115797733,-0.00017231550077772225,0.00011675163145347825,654.1914180354146,1131.391,3.413616855254733,4.2151440163283205,2093896.724292557,2258.25,2108.170512958736,9687.58180291967,5.363200413028484,2678.703,2838.156,1007.953,0.531291089838238,0.455851298363232,0.6439018046306946,0.6053640896961158,0.0
discharge,[2008.       5.      24.      15.      31.      10.593],24,B0006,563,5068,05068.csv,1.227113767,,,2008-05-24 15:31:10.593,155.0,-0.0003524694318652678,-0.00043776836977237835,2.378,-1.5901105081883435,1.0684641490835245,0.23978813081248745,880.6410000000001,41.28239317323536,4.522872570715212,557.0833315486045,801.9764693952911,334.6216170532914,-0.00017297618653786966,0.00012307641202712806,644.2334411829244,1122.5149999999999,3.410104042469476,4.192655868285636,2071453.5137663467,2249.265,2095.00037986723,9649.290869799333,5.3514502049682795,2670.281,2829.843,989.906,0.528495739924848,0.4485436673529443,0.7069683956649451,0.6029042908783971,0.0
discharge,[2008.       5.      24.      20.      21.      13.437],24,B0006,567,5072,05072.csv,1.221739758,,,2008-05-24 20:21:13.437,156.0,-0.00035397743016015056,-0.0004398199114830925,2.374,-1.5767754479909835,1.051548063344743,0.2407034596544577,862.2819999999999,41.1595683576961,4.4961918343252085,550.2240889648435,796.661501188894,336.85196933798625,-0.00017051498461715007,0.0001154281426748278,635.882800926265,1132.703,3.414395898761243,4.158046593121198,2018789.6597936524,2230.453,2079.742851951627,9661.276127482142,5.307241213553653,2679.719,2829.625,969.734,0.5289005730886384,0.455964732658154,0.6989842054902469,0.6002639382294002,0.0
discharge,[2.0080e+03 5.0000e+00 2.5000e+01 1.0000e+00 6.0000e+00 4.9828e+01],24,B0006,571,5076,05076.csv,1.211102679,,,2008-05-25 01:06:49.828,157.0,-0.0003550497465031651,-0.0004414847594429129,2.371,-1.575262673173442,1.0528380859985784,0.24089983590985048,852.3430000000001,41.230427315370186,4.50489443652612,544.842661541292,791.6102238618064,339.7357767237445,-0.00017120013757699658,0.0001210295275796606,627.8577769003659,1121.9989999999998,3.4115124043188403,4.135760607254461,2076546.4173105606,2220.75,2066.525413301204,9617.979191409304,5.297363985938148,2659.984,2819.437,955.797,0.5248543647137821,0.4416977641575393,0.7919805955716526,0.5950377393683189,0.0
discharge,[2008.      5.     25.      5.     57.     17.89],24,B0006,575,5080,05080.csv,1.205615977,,,2008-05-25 05:57:17.890,158.0,-0.0003570092743814149,-0.00044400336111645564,2.3689999999999998,-1.5684640005188113,1.0461121415345322,0.2415804881012297,842.937,41.21487873613708,4.515103155298934,538.5217606396026,786.0021756592581,344.7240161355712,-0.00017062883744192855,0.00012268633700087704,620.6113161586176,1132.0010000000002,3.411193523469952,4.114935500045162,2096749.2584129148,2211.188,2055.2729529757175,9617.709715469671,5.271132395214677,2660.063,2819.579,947.515,0.5209088105561468,0.43003042392131685,0.887234241412949,0.5923420185089089,0.0
