type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,start_ts,Re_enriched,Rct_enriched,imp_source,last_imp_uid,has_prior_impedance,impedance_age_uids,detail_path,n_points,duration_s,V_start,V_end,V_mean,V_std,V_min,V_max,V_skew,V_kurt,I_mean,I_std,I_min,I_max,Temp_mean,Temp_std,Temp_min,Temp_max,t_to_Tmax,dVdt_mean,dVdt_min,dVdt_max,curv_max,radius_median,auc_V_dt,time_V_above_3.5,time_V_above_3.0,t_to_V_below_3.5,t_to_V_below_3.0,P_max_abs,P_mean_abs,E_Wh_abs,IC_peak_abs
discharge,[2008.       5.      11.      11.      52.      47.187],24,B0006,347,4852,04852.csv,1.441380399,,,2008-05-11 11:52:47.187,0.072757739,0.0974237,ffill,4851.0,1,1.0,C:\Users\admin\OneDrive\바탕 화면\실전 프로젝트\data\04852.csv,322.0,3021.0,3.959388352911015,3.543422183354277,3.4212658928616535,0.23220376332009474,2.8203679646341073,3.959388352911015,-0.29207639511457273,0.1286365239151852,-1.7360045229798653,0.6896541510589469,-2.0197856871193367,0.0020383190496457,33.31663547841367,4.260205034784692,24.191028062692588,40.63164766168104,2623.813,-0.00014550781811706106,-0.0032654469277120513,0.00457271938375739,8.865352161084098e-05,2687269.4083004957,10332.656232252393,1083.242,2851.531,965.281,2482.953,7.890152633100351,5.942824821377455,4.980056549305242,3.430742572891502
discharge,[2008.       5.      11.      16.      49.      58.921],24,B0006,351,4856,04856.csv,1.431210745,,,2008-05-11 16:49:58.921,0.071611967,0.096182675,ffill,4855.0,1,1.0,C:\Users\admin\OneDrive\바탕 화면\실전 프로젝트\data\04856.csv,322.0,3021.75,3.9586909802342656,3.5463712244742536,3.419021891014075,0.23357694540380436,2.809967107929146,3.9586909802342656,-0.31420433549279586,0.1576303907014278,-1.729690117077797,0.6962675710854851,-2.015287001210607,0.0021980860706101,33.39150630507064,4.280804367288263,24.226474805349635,40.74323383889164,2615.031,-0.00014429285125485273,-0.0033405002068508105,0.004686378899888377,9.238215718014746e-05,2686792.1454553753,10328.589452883938,1083.7575,2852.453,956.296,2474.328,7.89766526822239,5.916714731080573,4.959328559065458,4.783531276509128
discharge,[2008.       5.      11.      21.      47.      12.843],24,B0006,355,4860,04860.csv,1.426024718,,,2008-05-11 21:47:12.843,0.072362857,0.098006082,ffill,4859.0,1,1.0,C:\Users\admin\OneDrive\바탕 화면\실전 프로젝트\data\04860.csv,321.0,3012.265,3.9577934506205095,3.547937904036387,3.416993507270153,0.23433675044452623,2.804186349682812,3.9577934506205095,-0.32479759618269316,0.16706685615608619,-1.7287954627467013,0.697047878700166,-2.013949066691416,0.0005566103878417,33.41522427488497,4.299262709763483,24.22178922960351,40.81715493531611,2605.781,-0.0001437819596081208,-0.003387757718075979,0.004750021005408528,9.435012962657533e-05,2567941.182248016,10290.138906450795,1074.4209999999998,2843.0225,946.953,2465.0,7.887660011478795,5.909437413322033,4.938207349747503,6.331002906491501
discharge,[2.0080e+03 5.0000e+00 1.2000e+01 2.0000e+00 3.6000e+01 5.8921e+01],24,B0006,359,4864,04864.csv,1.42048765,,,2008-05-12 02:36:58.921,0.072171879,0.097544207,ffill,4863.0,1,1.0,C:\Users\admin\OneDrive\바탕 화면\실전 프로젝트\data\04864.csv,320.0,3002.641,3.955901402627515,3.5599698991713384,3.4191020172184423,0.23023311752697645,2.830119087880379,3.955901402627515,-0.27995227473675977,0.06844916145999091,-1.7216729981632184,0.7045973768027333,-2.015065571425412,0.001880313677633,33.39690850726103,4.279105256934157,24.207764443084063,40.72877617289365,2586.453,-0.00013947139280196777,-0.0031698085053525615,0.004606651540886769,8.88686637691772e-05,2594321.8894608356,10264.092818190118,1085.2345,2843.0550000000003,928.531,2445.844,7.891589134268234,5.8842635895981354,4.900718316362682,2.979081084535786
discharge,[2008.       5.      12.      12.      56.      34.781],24,B0006,363,4868,04868.csv,1.420700623,,,2008-05-12 12:56:34.781,0.073275141,0.098167564,ffill,4867.0,1,1.0,C:\Users\admin\OneDrive\바탕 화면\실전 프로젝트\data\04868.csv,321.0,3012.0,3.946331313218986,3.5565694823723195,3.416549987219572,0.22971445128999807,2.812418304729177,3.946331313218986,-0.3438334442095361,0.18060347358892903,-1.7228162229694666,0.7036744893451411,-2.0151971595728613,0.0022542409730723,33.73731993653,4.4640444489608955,24.266994666970984,41.45494452672042,2595.875,-0.00013678807251200364,-0.0033768121637917925,0.004829976147909865,9.558965683769953e-05,2415647.5286415317,10288.277500442113,1084.8675,2842.7655,928.313,2455.172,7.8763290730638555,5.8847574076332245,4.9165816088233925,4.430705409268762
discharge,[2008.       5.      12.      18.      59.      59.453],24,B0006,366,4871,04871.csv,1.452255804,,,2008-05-12 18:59:59.453,0.072553444,0.094000396,ffill,4869.0,1,2.0,C:\Users\admin\OneDrive\바탕 화면\실전 프로젝트\data\04871.csv,322.0,3020.11,3.966555668168791,3.5396023273319286,3.429856189499008,0.22968391047862305,2.8373589080102635,3.966555668168791,-0.2556249723114517,0.13827759123634253,-1.7486639022205694,0.676636458622233,-2.0180838913239434,0.0081523535564586,34.08965316576344,4.2491873703569984,25.010523307428716,41.39678877103747,2642.735,-0.00014874692117451918,-0.0032484767192046404,0.0044410844738100586,8.759440163885451e-05,2635410.993970464,10355.917586505877,1111.196,2870.1105000000002,1003.516,2511.657,7.922291441291426,6.00350436093586,5.03163346791046,3.196697235955287
discharge,[2008.       5.      12.      23.      53.      17.609],24,B0006,370,4875,04875.csv,1.431557633,,,2008-05-12 23:53:17.609,0.073742212,0.096820117,ffill,4874.0,1,1.0,C:\Users\admin\OneDrive\바탕 화면\실전 프로젝트\data\04875.csv,320.0,3002.172000000006,3.9584284689507414,3.5553445382550923,3.4244014274888683,0.22916374683350124,2.8346111502525204,3.9584284689507414,-0.27420229331944423,0.10786245519647819,-1.7345160724760178,0.6914329019224659,-2.015157068463395,0.0001978952928271,33.9987286593769,4.299417325493445,24.81713061500866,41.36669473718026,2605.8600000000006,-0.00014143037414286839,-0.003223579282290362,0.0045765464232897235,8.817839135723802e-05,2762484.2291880324,10278.057721428468,1102.7660000000183,2852.000500000009,956.4070000000064,2474.562999999994,7.898564156024814,5.940070686561818,4.948533277601647,3.083044407524469
discharge,[2008.       5.      13.       4.      35.      25.359],24,B0006,374,4879,04879.csv,1.415015751,,,2008-05-13 04:35:25.359,0.073511819,0.097848406,ffill,4878.0,1,1.0,C:\Users\admin\OneDrive\바탕 화면\실전 프로젝트\data\04879.csv,319.0,2992.703,3.955033642097322,3.553840490617431,3.416614947517799,0.23341043649387833,2.800828224558502,3.955033642097322,-0.3450848212198023,0.2102870414762359,-1.7271570233190525,0.6989258053585963,-2.013917344838714,0.0013926531441986,33.907397114007345,4.346415144643425,24.66015421423191,41.37787352037061,2585.985,-0.00014239912042431064,-0.00347336386906294,0.004818867939068411,9.758401402730709e-05,2628452.9213813357,10222.082516893903,1065.0315,2823.437,927.828,2445.297,7.875843646058988,5.901767147950184,4.89898537610452,5.977115032082689
discharge,[2008.       5.      13.       9.      24.       4.718],24,B0006,378,4883,04883.csv,1.409731151,,,2008-05-13 09:24:04.718,0.073630951,0.098720748,ffill,4882.0,1,1.0,C:\Users\admin\OneDrive\바탕 화면\실전 프로젝트\data\04883.csv,316.0,2964.468,3.954289668184491,3.5634119327394043,3.416831912921667,0.23029429561924283,2.8274215351070935,3.954289668184491,-0.2782155458661326,0.06888390509037468,-1.7305179027385762,0.6950775843262648,-2.026182069042455,0.005189848551175,33.70518417605219,4.357781964328755,24.417272340572964,41.14095609169821,2567.515,-0.00014025100215933205,-0.0032330606912875093,0.004645580286738615,9.113891133965076e-05,2445383.946505963,10126.45470680339,1065.6474999999998,2804.773,909.328,2426.797,7.884297651727003,5.909832788841743,4.860131331146523,3.0287126539493654
discharge,[2008.       5.      13.      14.      20.      24.937],24,B0006,382,4887,04887.csv,1.404917318,,,2008-05-13 14:20:24.937,0.074837203,0.098555955,ffill,4886.0,1,1.0,C:\Users\admin\OneDrive\바탕 화면\실전 프로젝트\data\04887.csv,318.0,2983.375,3.9549044800434268,3.5756773894284866,3.4174517435803007,0.22948461476501694,2.830711620672709,3.9549044800434268,-0.28135377452958843,0.047810198099921486,-1.7141443638380731,0.7126458477642131,-2.01548065880372,0.0017804365403169,33.7458832944166,4.385409704614487,24.34226965648951,41.2168813199875,2557.719,-0.0001350228320951045,-0.0032152542964860864,0.0046959410449976535,9.04907957011222e-05,2571533.0160548654,10193.038966731716,1094.617,2823.672,899.5,2417.016,7.888368558677432,5.850500666945112,4.841004101145604,2.964185941950018
discharge,[2008.       5.      13.      19.       4.      20.531],24,B0006,386,4891,04891.csv,1.395164297,,,2008-05-13 19:04:20.531,0.074228807,0.097945834,ffill,4890.0,1,1.0,C:\Users\admin\OneDrive\바탕 화면\실전 프로젝트\data\04891.csv,317.0,2975.297,3.95256214929039,3.5805150102241714,3.41955894020113,0.22669380307523213,2.8441321870542686,3.95256214929039,-0.266538623630893,0.018734181137755268,-1.7067823273466607,0.7197036155373028,-2.014398878088724,0.0004526100127092,34.01657212624259,4.352005984144061,24.68862064835225,41.40391881889191,2540.469,-0.00013217985930795176,-0.0031033598473556023,0.004614354039019053,8.785775602479753e-05,2545396.7132895277,10172.099096475946,1105.5240000000001,2815.758,891.328,2399.797,7.880008905252108,5.826955026776639,4.809197104123314,3.4335487596393244
discharge,[2008.       5.      13.      23.      59.      26.015],24,B0006,390,4895,04895.csv,1.394534383,,,2008-05-13 23:59:26.015,0.073592629,0.097942634,ffill,4894.0,1,1.0,C:\Users\admin\OneDrive\바탕 화면\실전 프로젝트\data\04895.csv,317.0,2974.9850000000006,3.9547467904187448,3.581546685006696,3.4185615044804565,0.22875870910846208,2.8354981891978723,3.9547467904187448,-0.2770050210162252,0.031095182592181914,-1.7063596521950202,0.7197068332356091,-2.015379938834276,0.0004074114617765,34.175023374593785,4.3540416971074585,24.83379380277289,41.58657133119858,2539.937999999994,-0.0001328857396009873,-0.0031822130179806896,0.004683856321826829,9.00392456186448e-05,2479122.3312297435,10168.142887923132,1105.3519999999992,2815.5165000000125,891.0629999999946,2399.422000000006,7.88488262164432,5.823874561008177,4.805568623837551,2.971741265234796
discharge,[2008.       5.      14.       4.      55.      57.453],24,B0006,394,4899,04899.csv,1.389317118,,,2008-05-14 04:55:57.453,0.074289615,0.09782804,ffill,4898.0,1,1.0,C:\Users\admin\OneDrive\바탕 화면\실전 프로젝트\data\04899.csv,316.0,2966.25,3.95344033467239,3.583755879204231,3.4136788769294952,0.23131136138812666,2.819784236116301,3.95344033467239,-0.30272230240624115,0.04912438965166421,-1.7052696591517462,0.7206903789128402,-2.024938600791225,0.002731966470301,33.976109677640174,4.382087060522724,24.567907151996646,41.43504077863728,2530.704,-0.0001329241500133452,-0.0032828688083456903,0.004844761782539786,9.507419804363343e-05,2631838.5089248377,10123.740892390222,1086.492,2806.687,872.125,2390.125,7.878663319475888,5.8107344780599375,4.7799721518875025,2.9503380725908244
discharge,[2008.       5.      14.       9.      52.      22.062],24,B0006,398,4903,04903.csv,1.383837947,,,2008-05-14 09:52:22.062,0.074362473,0.100297485,ffill,4902.0,1,1.0,C:\Users\admin\OneDrive\바탕 화면\실전 프로젝트\data\04903.csv,315.0,2956.359,3.9522977230623493,3.586865587898138,3.41201891251761,0.2312119247943962,2.819748531861037,3.9522977230623493,-0.3001666798492401,0.03132199682031933,-1.704626557443961,0.7213952667094186,-2.027018156432659,0.0013872942238959,33.84150372451663,4.426438431004594,24.35845427718724,41.37436880579148,2520.593,-0.00013236228003410494,-0.003285562571522932,0.004837374444639858,9.488965223018894e-05,2482058.996371605,10084.87075755864,1086.4450000000002,2796.648,862.453,2379.89,7.880658489637657,5.804025667881808,4.757875631865934,2.904056486373129
discharge,[2008.       5.      14.      14.      35.      22.515],24,B0006,402,4907,04907.csv,1.373681424,,,2008-05-14 14:35:22.515,0.073088192,0.100285527,ffill,4906.0,1,1.0,C:\Users\admin\OneDrive\바탕 화면\실전 프로젝트\data\04907.csv,315.0,2956.344,3.949616594203664,3.584400235578392,3.4098309249429977,0.23263915040415328,2.802678724070106,3.949616594203664,-0.34647637418514343,0.1160272947529446,-1.6985503106996724,0.7278602667366414,-2.014779909755338,0.0037299171946931,34.1008464215818,4.429283182231005,24.62149945751311,41.66477948989921,2511.235,-0.00013190996405424663,-0.0034629304310464237,0.0050065470463883655,0.00010112501776440517,2384761.1257296717,10078.291977113571,1067.3365000000001,2787.094,852.907,2370.516,7.8711875859154805,5.780485846935807,4.738483678365492,2.910278439340513
discharge,[2008.      5.     14.     19.     31.     39.39],24,B0006,406,4911,04911.csv,1.378605989,,,2008-05-14 19:31:39.390,0.07390566,0.100348264,ffill,4910.0,1,1.0,C:\Users\admin\OneDrive\바탕 화면\실전 프로젝트\data\04911.csv,315.0,2956.406,3.9526836440024833,3.5903781491125173,3.4137566511602175,0.2306912209079953,2.8213490740055596,3.9526836440024833,-0.3048947347342004,0.04238376764875573,-1.6982347588599789,0.7275938938122148,-2.0151111715849144,0.0014127620211878,34.34663683304219,4.398555379640064,24.908657981582397,41.81816829502593,2511.281,-0.00013129440633082387,-0.0033083484540950003,0.00485500714078943,9.641712147330327e-05,2432666.983461529,10090.221844725562,1095.9915,2796.656,862.453,2370.516,7.879708499237054,5.784243325754874,4.741676176377387,2.908783460675563
discharge,[2008.       5.      15.       0.      27.      55.625],24,B0006,410,4915,04915.csv,1.37376003,,,2008-05-15 00:27:55.625,0.074064864,0.099036584,ffill,4914.0,1,1.0,C:\Users\admin\OneDrive\바탕 화면\실전 프로젝트\data\04915.csv,314.0,2947.266,3.952351129325138,3.594354645860844,3.4124901898177002,0.23113217844527278,2.820623130835264,3.952351129325138,-0.30293452563514683,0.01900967730168812,-1.6971165805711328,0.7286470501073794,-2.0151664181090267,0.0008856833378857,34.216231530637586,4.403435230805168,24.777867901281315,41.68664700078119,2502.672,-0.00012953477323233019,-0.0033021534520012163,0.004907440032683785,9.529762805959715e-05,2731539.2700451296,10055.550914971209,1096.477,2787.735,853.547,2362.063,7.872079881610653,5.7765023028651505,4.721700902560312,2.891499639899438
discharge,[2008.      5.     15.      5.     24.      4.89],24,B0006,414,4919,04919.csv,1.368258058,,,2008-05-15 05:24:04.890,0.074340666,0.100679082,ffill,4918.0,1,1.0,C:\Users\admin\OneDrive\바탕 화면\실전 프로젝트\data\04919.csv,313.0,2937.984,3.9508131834473197,3.5982731936760373,3.4100228060501765,0.23184951880239876,2.816699748894366,3.9508131834473197,-0.3066777002361465,0.0020576949143236156,-1.6959199401004303,0.7299387135336083,-2.016248522283907,0.0022565477410673,34.041617020161176,4.427228658094672,24.55493670403353,41.565382893773936,2492.906,-0.00012849858602230124,-0.003327698670637119,0.0049680589262895425,9.694960125889194e-05,2390046.225989516,10016.509193640792,1077.703,2778.281,834.453,2352.203,7.883888737285524,5.766472333190523,4.697787561082326,2.852719629650298
discharge,[2008.       5.      15.      10.      20.       3.875],24,B0006,418,4923,04923.csv,1.363302404,,,2008-05-15 10:20:03.875,0.074983586,0.10038096,ffill,4922.0,1,1.0,C:\Users\admin\OneDrive\바탕 화면\실전 프로젝트\data\04923.csv,312.0,2929.125,3.9495398180673504,3.602262437821133,3.408206532168865,0.23195921435860567,2.816266287537992,3.9495398180673504,-0.30382614666415825,-0.022355255988579348,-1.6953163120957457,0.7307162124593425,-2.015018401452086,0.0029458430897076,33.890212870710734,4.468195522374229,24.31801713066025,41.46394809540406,2483.625,-0.00012706479922314337,-0.003340685614811073,0.005004327566093286,9.920252895831094e-05,2477307.252223214,9981.278105705465,1078.9375,2769.406,825.656,2342.953,7.875081130815216,5.759309759142286,4.677225171128429,2.93394367409564
discharge,[2008.       5.      15.      15.      10.      59.437],24,B0006,422,4927,04927.csv,1.358096614,,,2008-05-15 15:10:59.437,0.073634226,0.100343414,ffill,4926.0,1,1.0,C:\Users\admin\OneDrive\바탕 화면\실전 프로젝트\data\04927.csv,312.0,2928.454,3.949188963204822,3.6086887246461368,3.4126040874405668,0.22848373689620693,2.837429314457305,3.949188963204822,-0.273476821025236,-0.08356583531249928,-1.689038351243322,0.7365985147966571,-2.014808414619914,0.001787051783338,34.116762412437,4.440858026001165,24.575299028638764,41.6123634180086,2474.141,-0.00012426302368077563,-0.0031656188400476792,0.00484114802434743,9.403828756099147e-05,2412209.0264577377,9991.844639348004,1097.384,2768.8055000000004,825.157,2333.469,7.871594462804417,5.7427368917507104,4.663474415163417,11.38541509984034
discharge,[2008.      5.     15.     19.     56.     47.39],24,B0006,426,4931,04931.csv,1.353269091,,,2008-05-15 19:56:47.390,0.074956546,0.098674878,ffill,4930.0,1,1.0,C:\Users\admin\OneDrive\바탕 화면\실전 프로젝트\data\04931.csv,312.0,2929.375,3.9491039104108325,3.6024717920935077,3.410564546176755,0.23123634547147082,2.815163192742535,3.9491039104108325,-0.3230359298829048,0.02643597239341622,-1.689240311218937,0.7366705561751958,-2.014994164220888,0.0009686723211606,34.49049358941505,4.435836689713161,24.98269073769502,42.0075404495327,2474.578,-0.00012701245764308767,-0.0033804498666212823,0.004996674759430192,9.962677084307039e-05,2180716.4902921915,9988.912417432774,1078.5855000000001,2769.648,825.593,2333.843,7.873864096487455,5.7429286378232245,4.664594043919028,2.8966020030989124
discharge,[2008.       5.      16.      16.      54.      59.812],24,B0006,430,4935,04935.csv,1.384160574,,,2008-05-16 16:54:59.812,0.075132938,0.099885185,ffill,4934.0,1,1.0,C:\Users\admin\OneDrive\바탕 화면\실전 프로젝트\data\04935.csv,314.0,2946.031,3.935608334923415,3.591133050930633,3.41481978308526,0.22593161345792903,2.8214511347960727,3.935608334923415,-0.3538949903825951,0.12607509476792034,-1.7102007614808157,0.7162819617972488,-2.014889154962298,0.0021530897065765,34.23744800906639,4.2869335467351615,25.141147272482755,41.61679232360952,2511.438,-0.00012433202362566192,-0.0034592585929013042,0.0050143854793724685,0.00010051863024138504,2528862.271201769,10058.174247625167,1086.6875,2786.523,853.297,2380.375,7.851794732640373,5.826227576184719,4.761507828526211,3.071797363000283
discharge,[2008.       5.      16.      21.      37.      39.671],24,B0006,432,4937,04937.csv,1.405146779,,,2008-05-16 21:37:39.671,0.075132938,0.099885185,ffill,4934.0,1,3.0,C:\Users\admin\OneDrive\바탕 화면\실전 프로젝트\data\04937.csv,315.0,2955.438,3.9626297379214566,3.584402400642025,3.422287721694774,0.23041672631464868,2.8253949230092137,3.9626297379214566,-0.2837179192831631,0.10405933178638493,-1.730244918610445,0.6962615132210175,-2.021897889619746,0.0009450807694683,34.41428886050454,4.32119435671904,25.169349346251156,41.80245062827161,2558.422,-0.000136200546541486,-0.003440640188091343,0.0048698230155222455,9.85346872769219e-05,2554273.2041477165,10111.83665068567,1104.266,2795.5785,909.453,2417.578,7.903854962911215,5.912867052245045,4.8476562088123725,3.0530136082680155
discharge,[2.0080e+03 5.0000e+00 1.7000e+01 2.0000e+00 3.2000e+01 1.3968e+01],24,B0006,436,4941,04941.csv,1.378719023,,,2008-05-17 02:32:13.968,0.075928044,0.100329707,ffill,4940.0,1,1.0,C:\Users\admin\OneDrive\바탕 화면\실전 프로젝트\data\04941.csv,313.0,2937.625,3.952963668528179,3.597673813278653,3.414113381727196,0.2324315204092565,2.8077825274982238,3.952963668528179,-0.32995952898221315,0.09485530343469062,-1.7152465923901479,0.7110232265703329,-2.013990107965066,0.0022862143567549,34.16445180476377,4.371208230317734,24.82143821287872,41.653004783464006,2521.078,-0.00012970719255734543,-0.00353157131512874,0.005075895051738388,0.00010338557409444151,2696811.343897768,10027.298319395857,1087.297,2777.867,862.985,2380.266,7.871547769980515,5.841998599122944,4.759488577299443,2.9813905790748425
discharge,[2008.       5.      17.       7.      25.      19.906],24,B0006,440,4945,04945.csv,1.368265778,,,2008-05-17 07:25:19.906,0.075508718,0.101160733,ffill,4944.0,1,1.0,C:\Users\admin\OneDrive\바탕 화면\실전 프로젝트\data\04945.csv,312.0,2929.078,3.9508572369606654,3.6115102298808472,3.4136063610160057,0.23041171827267218,2.8242691968706306,3.9508572369606654,-0.29789083692522517,-0.024871555768089415,-1.7013404928191733,0.7245002916787043,-2.0141794769710484,0.0017603003484055,33.877146811272176,4.397692811680924,24.44823164208337,41.36061809844917,2493.094,-0.00012491997335187214,-0.003352215538467096,0.004985875591924371,9.882763056874176e-05,2415782.150479516,9996.791938800448,1097.2734999999998,2769.3595,834.516,2352.391,7.875067041192736,5.7869477745876585,4.6998822259967294,11.055904635835237
discharge,[2008.      5.     17.     12.     21.     15.89],24,B0006,444,4949,04949.csv,1.35731513,,,2008-05-17 12:21:15.890,0.0746096,0.101458924,ffill,4948.0,1,1.0,C:\Users\admin\OneDrive\바탕 화면\실전 프로젝트\data\04949.csv,311.0,2918.375,3.9504001148434407,3.61111215851761,3.40853213454986,0.23402347147240424,2.801294359276509,3.9504001148434407,-0.336926476117445,0.032841073828302925,-1.7004366132157598,0.7253678587355786,-2.014245767720947,0.002448164539924,33.839566254190565,4.451653713060872,24.316938949769007,41.42815616511055,2482.75,-0.00012567117762019717,-0.0035471021824277083,0.00519513120656348,0.0001073082342327543,2370695.208335934,9945.335547642231,1077.805,2758.7264999999998,815.375,2342.078,7.864111709113936,5.775321501264963,4.673532383034722,3.1203953146596346
discharge,[2008.       5.      17.      17.      15.      37.281],24,B0006,448,4953,04953.csv,1.352493464,,,2008-05-17 17:15:37.281,0.074879603,0.100603352,ffill,4952.0,1,1.0,C:\Users\admin\OneDrive\바탕 화면\실전 프로젝트\data\04953.csv,311.0,2919.812,3.94936170684236,3.621363689445566,3.4111670923505755,0.23133488690603957,2.821433977182493,3.94936170684236,-0.30441951287465013,-0.06818952515810794,-1.6873533635265772,0.7373003664947758,-2.013969299900083,0.0010573004756267,33.818304796930946,4.430731206018662,24.299358283075957,41.343265645039,2465.031,-0.00012111407189607603,-0.003358356807635604,0.0050722900692804496,0.00010021690061743298,2159168.6955052717,9958.368049794357,1098.109,2760.273,806.609,2324.484,7.868570284108151,5.729970928604083,4.638840031485995,27.03191728029664
discharge,[2008.       5.      17.      22.      10.      51.218],24,B0006,452,4957,04957.csv,1.347409915,,,2008-05-17 22:10:51.218,0.075280609,0.102545188,ffill,4956.0,1,1.0,C:\Users\admin\OneDrive\바탕 화면\실전 프로젝트\data\04957.csv,309.0,2900.422,3.9486627359944504,3.621127661785816,3.4086880689109447,0.23236373833962087,2.815972898583489,3.9486627359944504,-0.305731163210333,-0.0647615900647307,-1.6919294969110734,0.7335386849531479,-2.014779898380345,0.0016960165224917,33.812621135472135,4.459629393541612,24.25578525763593,41.38118673567723,2455.641,-0.00012155208554448324,-0.003403582871779165,0.005142631934799968,0.00010332625751041002,2322756.792110614,9884.956163043033,1078.8205,2740.7185,797.313,2314.953,7.859431084491858,5.741632878034093,4.618168981459996,14.983435392541976
discharge,[2008.       5.      18.       3.       5.      19.265],24,B0006,456,4961,04961.csv,1.337007513,,,2008-05-18 03:05:19.265,0.074995564,0.101387379,ffill,4960.0,1,1.0,C:\Users\admin\OneDrive\바탕 화면\실전 프로젝트\data\04961.csv,309.0,2901.375,3.9480570438531397,3.6245653178703336,3.407463069591055,0.23349297123712495,2.8089443833396315,3.9480570438531397,-0.3220178007172706,-0.056717863013548975,-1.6852952939579415,0.7395261452441038,-2.014211676143238,0.0020320718333584,33.79894614410012,4.460136031575844,24.22667614097166,41.378450473707446,2446.485,-0.00012045558072370266,-0.003477100245806719,0.005195462572893883,0.00010463357689431608,2500016.617901471,9884.53154952513,1079.5935,2741.6875,788.0,2305.797,7.868738565193899,5.715074540644543,4.597148142884083,8.51428840550713
discharge,[2008.       5.      18.       8.       0.      50.421],24,B0006,460,4965,04965.csv,1.331235297,,,2008-05-18 08:00:50.421,0.076358571,0.101431773,ffill,4964.0,1,1.0,C:\Users\admin\OneDrive\바탕 화면\실전 프로젝트\data\04965.csv,309.0,2901.187,3.9474973586028907,3.6295093021239397,3.4066436121095656,0.23396160862360493,2.808118515192313,3.9474973586028907,-0.32396844318835366,-0.0828336197102586,-1.6787428835073939,0.7454352436652837,-2.0146307921789908,0.0080376766807166,33.702723745621576,4.472061666110305,24.08401483096836,41.306600641009794,2436.234,-0.00011893056428371878,-0.0034711540366035853,0.005235789375609368,0.0001059023401221999,2122590.7286240817,9881.718118691935,1089.4444999999998,2741.5,778.218,2295.5,7.8650783572617025,5.688708896673296,4.574353450549891,12.612177462232948
discharge,[2008.       5.      18.      12.      44.      48.437],24,B0006,464,4969,04969.csv,1.325930378,,,2008-05-18 12:44:48.437,0.074776865,0.102808876,ffill,4968.0,1,1.0,C:\Users\admin\OneDrive\바탕 화면\실전 프로젝트\data\04969.csv,308.0,2891.64,3.9444902118206393,3.635156590508793,3.4077729950344007,0.23174451511191205,2.822945818874642,3.9444902118206393,-0.3030672451602618,-0.1542790948002155,-1.6712137513430332,0.7521771809630793,-2.013369705800471,0.0010416352989289,33.63562651984647,4.464296886707149,24.032744419693664,41.20408103671912,2417.281,-0.00011603176998184163,-0.0033347536209802076,0.005136546064531927,0.00010201378946853201,2238643.615258193,9852.666620712425,1108.57,2741.523,768.531,2276.625,7.85560753189631,5.661159991990463,4.537077677436773,6.880142440471309
discharge,[2008.       5.      18.      17.      36.      29.734],24,B0006,468,4973,04973.csv,1.321578744,,,2008-05-18 17:36:29.734,0.076011291,0.102074953,ffill,4972.0,1,1.0,C:\Users\admin\OneDrive\바탕 화면\실전 프로젝트\data\04973.csv,307.0,2882.906,3.9457983396725416,3.6322204928906485,3.4041199435321245,0.23512199888999127,2.8016167515309416,3.9457983396725416,-0.33285306553759936,-0.08540430371627572,-1.6768931248947172,0.7474282095747105,-2.0139825284473383,0.0013051127215942,33.690724061796516,4.503856031202928,24.035049734679703,41.32955629442644,2418.328,-0.00011786948242005402,-0.003539496156782257,0.005323476485237122,0.00010807160229059383,2366135.5691741137,9812.245030349926,1089.976,2723.3824999999997,759.734,2277.812,7.8601852673595225,5.676323636581601,4.536610041138977,11.285272546921579
discharge,[2008.       5.      18.      22.      31.      45.515],24,B0006,472,4977,04977.csv,1.321225074,,,2008-05-18 22:31:45.515,0.076323375,0.102432021,ffill,4976.0,1,1.0,C:\Users\admin\OneDrive\바탕 화면\실전 프로젝트\data\04977.csv,307.0,2883.265,3.9457910016579882,3.6393746352252045,3.407278836207996,0.23276678854517188,2.8217919091484074,3.9457910016579882,-0.296371847226528,-0.1788550827556037,-1.6701186583642826,0.7532835002669596,-2.01389215215322,0.001905914988572,33.71317033815573,4.48045439791311,24.06699631246609,41.300370296451625,2408.797,-0.00011540876351363566,-0.003363599919908755,0.005182609346564698,0.00010417668138477869,2238965.4252925413,9822.780556575062,1109.5855,2732.9285,759.75,2267.906,7.862534262301026,5.65483072123573,4.518895583606661,5.497501199845096
discharge,[2008.       5.      19.       3.      27.       7.765],24,B0006,476,4981,04981.csv,1.31564853,,,2008-05-19 03:27:07.765,0.074995446,0.102596306,ffill,4980.0,1,1.0,C:\Users\admin\OneDrive\바탕 화면\실전 프로젝트\data\04981.csv,307.0,2882.969,3.945450119365863,3.644660245872396,3.408297543141306,0.23223988704469786,2.8288255957974644,3.945450119365863,-0.28574033666455045,-0.22540560826312284,-1.6634753413292604,0.7589708333972095,-2.013710255019385,0.004822714606532,33.65376593260612,4.481173590462752,23.996723972247743,41.2436462295636,2398.89,-0.00011298502038610367,-0.003283970532339031,0.005181260509453667,0.00010218376079016945,2038570.023711792,9824.86779347538,1109.727,2732.8050000000003,750.078,2258.172,7.857939156242561,5.630791283120687,4.498693579992653,3.158009749529223
